,city,date,polarity,state,text
28,Tuscaloosa,Wed Aug 01 16:35:18 +0000 2018,0.0,AL,"@JordanBaird1 @alex_raen @Jason_Tartick It was a wrap when my man said ""relationship competencies"" and flexed that NY education"
29,Topeka,Wed Aug 01 16:37:57 +0000 2018,0.0,KS,@BigMyke_Hinton @colton_dunkle Yessir!
30,Milwaukee,Wed Aug 01 16:43:39 +0000 2018,0.0,WI,@jordan__kimball @NatalieOrtego
31,Woburn,Wed Aug 01 16:50:50 +0000 2018,0.0,MA,@RickWolf1 @glenncolton1 Ouch! https://t.co/21SARSF86h
32,Sun City West,Wed Aug 01 22:09:41 +0000 2018,0.0,AZ,@BigMyke_Hinton @Jeremy_Luck @colton_dunkle #TheLeague
33,Scottsdale,Wed Aug 01 22:31:01 +0000 2018,-0.65,AZ,i swear. on everything that is holy. if they make colton the bachelor. they will be reviving a very angry letter fr… https://t.co/vnI5ZqdOLZ
34,Wayne,Wed Aug 01 22:52:37 +0000 2018,0.0,NE,"After 4 innings,@Warrior_Basebal leads @BennBaseball 1-0. Stebbing and @colton7smith in a pitchers dual."
35,Scottsdale,Wed Aug 01 22:54:50 +0000 2018,0.15,AZ,Wills is CONFIDENT. Jordan is COCKY. know the difference #thebachelorette #MenTellAll
36,Scottsdale,Wed Aug 01 22:57:41 +0000 2018,0.3333333333333333,AZ,i also super dislike colton like ew scumbag 🤢🤢🤢 #MenTellAll
37,Grosse Pointe Park,Wed Aug 01 19:02:56 +0000 2018,0.0,MI,@jcolton31 Next weekend for me!
38,Old Jefferson,Wed Aug 01 19:20:49 +0000 2018,0.5,LA,@ehover2 @Jason_Tartick When he said “give me a hug” that’s when I sacrificed my life for his love
39,Eagle River,Wed Aug 01 19:27:23 +0000 2018,0.0,AK,@coltong58 you can come back anytime now...
40,Frisco,Wed Aug 01 19:50:54 +0000 2018,0.24675324675324678,TX,"New Month - New Special 

@burnett_colton Stance Special
•Buy 1 get 1 30% off
•Buy 2 get 1 60% off
•Buy 3 get 1 FRE… https://t.co/zDUvIWKoMm"
41,Blasdell,Wed Aug 01 20:43:48 +0000 2018,0.0,NY,@shan__W0W @Jason_Tartick STOP
0,Loomis Hill,Thu Aug 02 21:36:08 +0000 2018,0.0,NY,I think im the only person that doesn’t want @Jason_Tartick to be the bachelor because I would like him to date me
1,Chicago,Thu Aug 02 21:44:32 +0000 2018,0.19999999999999998,IL,"Been a @Jason_Tartick fan since day one, but wow he just won me over on the Almost Famous Podcast. Such a doll 😍🌹 @ashleyiaco @benhiggi"
2,Roanoke,Thu Aug 02 21:58:40 +0000 2018,0.3,VA,@colton_wall I don’t understand what was pretty cool?
3,Philadelphia,Thu Aug 02 20:25:22 +0000 2018,0.45,PA,@Jason_Tartick @ashleyiaco @benhiggi Most genuine guy ever ❤️ugh why arnt you mine
4,Los Angeles,Thu Aug 02 20:43:30 +0000 2018,0.5,CA,5 more days #thebachelorette #bachelorinsider https://t.co/Ss6p0doZMs
5,Charlotte,Thu Aug 02 22:01:21 +0000 2018,0.5,NC,@Jason_Tartick Omg Jason it’s my bday and I love you if you tweeted me I would be pumped
6,West St Paul,Thu Aug 02 22:04:38 +0000 2018,0.0,MN,@Jason_Tartick reminds me of every east coast guy from the movie Miracle and it makes this Minnesota girl’s heart melt 😍
7,Caldwell,Thu Aug 02 22:08:17 +0000 2018,-0.25625,NJ,@missamanda1197 @bazzixseavey @ABC_Publicity @BacheloretteABC @Jason_Tartick Could also mean there were a few showe… https://t.co/6JTFtjNRuX
8,Northside,Thu Aug 02 11:09:57 +0000 2018,0.5,MA,Jason Better Be @BachelorABC ❤️❤️🌹🌹 @chrisbharrison @Jason_Tartick
9,Amherst,Thu Aug 02 11:58:48 +0000 2018,0.3055555555555555,NY,@Jason_Tartick on @KISS985BUFFALO this morning was such a pleasant way to drive to work! He seems like such a sweet… https://t.co/P6LkYqIOMD
10,Indianapolis,Thu Aug 02 23:06:26 +0000 2018,-0.2875,IN,@coltonrees05 Why every time I get on Twitter you’re saying so dumb shit
11,Maplewood,Thu Aug 02 23:27:15 +0000 2018,0.578125,NY,@coltonfaber_ Wow!!  Breathtaking!! ❤️ ❤️ ❤️
12,Amarillo,Thu Aug 02 23:39:05 +0000 2018,0.0,TX,Congrats @coltonkmoore10 ... no doubt this one is deserved
13,East Patchogue,Thu Aug 02 12:10:05 +0000 2018,0.19000000000000006,NY,@erincolton Very amazing job behind the desk today You are made for that job Erin I know u n Sue have that bonding but @News12LI needs you
14,Charlotte,Thu Aug 02 12:17:31 +0000 2018,-0.3,NC,@PFF_Mike @Chargers This is just rude
15,West Hartford,Thu Aug 02 12:47:08 +0000 2018,0.0,CT,@clayharbs82 where were you at #MenTellAll ?? 🤔🤔🤔
16,College Station,Thu Aug 02 12:51:00 +0000 2018,0.9,TX,"Happy birthday to one of the toughest athletes in our program, @coltonb00 .
Have a great day!!!"
17,Hemby Bridge,Thu Aug 02 12:55:23 +0000 2018,0.0,NC,@PFF_Mike That surprises me
18,Pismo Beach,Thu Aug 02 18:11:29 +0000 2018,0.0,CA,@colton_lefevre @meowskiet they died until the next movie
19,Columbus,Thu Aug 02 18:15:10 +0000 2018,0.0,OH,@coltoneing GOD DAMN
20,Riverside,Thu Aug 02 18:27:44 +0000 2018,0.0,CA,@aileendiab @nicolecolton_ The 25th
21,Kaanapali,Thu Aug 02 18:59:28 +0000 2018,0.0,HI,@TanyaRad @Jason_Tartick shoot your shot boo
22,Hudson,Thu Aug 02 15:03:15 +0000 2018,0.0,NH,@coltonfrancoeur @Amelia_Nee Thank you Colton for speaking some truth
23,Grand Terrace,Thu Aug 02 15:50:06 +0000 2018,0.6,CA,"@andredaughty @coltonjusd mentorship programs, alternative education, growth mindset, EMPOWERMENT, effective readin… https://t.co/4mQkeLPdg1"
24,Grand Terrace,Thu Aug 02 16:14:30 +0000 2018,0.0,CA,27 logos @andredaughty @coltonusd #camped3
0,Maysville,Fri Aug 03 14:45:07 +0000 2018,-0.7142857142857143,KY,@doylecolton i’m sick
1,Pflugerville,Fri Aug 03 11:36:30 +0000 2018,-0.4166666666666667,TX,@ChrisRandone @Colt3FIVE Sorry Dude.  You kinda blew it. It is difficult getting past your behavior on The Batchelo… https://t.co/cUSqABYqKC
2,Phoenix,Fri Aug 03 16:00:33 +0000 2018,0.6,AZ,@coltonnsmiley Kind of is.
3,Seattle,Fri Aug 03 16:06:43 +0000 2018,-0.08928571428571427,WA,Spotted @Jason_Tartick on the phone with his Mom this morning at 5th and Pike. How is this dude still single?!
4,San Jose,Fri Aug 03 16:08:53 +0000 2018,0.0,CA,@Jason_Tartick @seattletimes Yes! Please!! 🌹
5,Parker,Fri Aug 03 16:41:56 +0000 2018,0.0,AZ,@Jason_Tartick is such a sweetheart 😩
6,Chicago,Fri Aug 03 16:42:48 +0000 2018,0.5,IL,@Jason_Tartick love you
7,Chicago,Fri Aug 03 16:43:15 +0000 2018,0.0,IL,@Jason_Tartick @michelle_cheech why didn’t you like my dream?! 😩
8,Chattanooga,Fri Aug 03 17:16:13 +0000 2018,0.04999999999999999,TN,@colton_hobbs Wrong song but honestly I did decide to be an accountant when Nicki said “gimme all your money and gi… https://t.co/qXm3TNMOUJ
9,San Diego,Fri Aug 03 17:40:07 +0000 2018,0.175,CA,hi sos i just had a full blown panic attack waking up from a dream and realizing that @Jason_Tartick and i aren’t actually together
10,Austin,Fri Aug 03 17:47:11 +0000 2018,0.625,TX,"Men tell all, mostly @jordan__kimball #TheBachelorette - this week on The After Reality Podcast! Download/Subscribe https://t.co/TjYg4TgtoP"
11,Palm Coast,Fri Aug 03 13:58:14 +0000 2018,0.625,FL,@seattletimes @chrisbharrison yaassss!!! @Jason_Tartick was my top pick ever since his one on one with @thebkoof! H… https://t.co/tt5mtU1Qc6
12,Bald Knob,Fri Aug 03 12:05:32 +0000 2018,0.0,AR,@colton_c4
13,Raleigh,Fri Aug 03 22:19:24 +0000 2018,0.8,NC,@PFF @PFF_Sam @PFF_Mike @CrouchingTyler0 PFF loves your boy lol
14,Lodi,Fri Aug 03 22:33:53 +0000 2018,-0.07,CA,"I love @Jason_Tartick I really do, but I wouldn't be disappointed in the least if they brought back @lukepell to be… https://t.co/2rs3rbqf61"
15,Northampton,Fri Aug 03 22:37:57 +0000 2018,0.0,MA,@JoseRolon2610 @coc121461 @DayDegenza @colton_kennemur @NealHarris6 @Manny_HDU @KHall_HDU Boom! Congratulations for… https://t.co/OZu8KewKn7
16,Smyrna,Fri Aug 03 15:44:42 +0000 2018,1.0,TN,Jason asking Becca for a hug on the men tell all is the best thing ever ❤️ #thebachelorette
17,Mansfield,Fri Aug 03 15:56:44 +0000 2018,0.5,TX,"i need @Jason_Tartick to be the next bachelor, no one else plz HE IS PERfect"
18,St George,Fri Aug 03 19:37:11 +0000 2018,0.55,UT,Honestly feeling concerned that I might end up liking @Jason_Tartick more than @deanie_babies and then @LLexa08 and… https://t.co/33fJ4ZtwwU
19,Los Angeles,Fri Aug 03 18:09:13 +0000 2018,0.5,CA,@Jason_Tartick I actually love you
20,Salt Lake City,Fri Aug 03 18:16:40 +0000 2018,0.0,UT,@coltonmarsh3
21,Los Angeles,Fri Aug 03 20:33:59 +0000 2018,0.0,CA,im convinced the wold does not descerve colton underwood
22,Phoenix,Fri Aug 03 20:38:07 +0000 2018,0.4,AZ,"Honestly. This is the cutest thing I’ve ever seen. Thanks, @coltonnsmiley for editing this for us. https://t.co/83LtUDMor5"
0,Houston,Sat Aug 04 19:29:02 +0000 2018,-0.25,TX,if anyone has anything negative to say about colton from the bachelorette you can say it to me and i will promptly end your shit
1,Beverly Hills,Sat Aug 04 19:39:57 +0000 2018,-0.30000000000000004,CA,@colton4you @Eada4Elephants @charliekirk11 @Acosta @realDonaldTrump You are an absolute imbecile.
2,Virginia Beach,Sat Aug 04 19:57:20 +0000 2018,0.2,VA,I wasn’t planning on drinking at all tonight but now my mom has supplied colton and I with a whole bottle and a pac… https://t.co/W2JJ6uNW2R
3,Forest Park,Sat Aug 04 21:07:41 +0000 2018,0.0,IL,@colton4you @MariaMicchelli @charliekirk11 @Acosta @realDonaldTrump https://t.co/xzaJZLoFt2
4,Forest Park,Sat Aug 04 21:09:10 +0000 2018,0.0,IL,@colton4you @theRealCharlesE @MariaMicchelli @charliekirk11 @Acosta @realDonaldTrump Yes. Quite a pile.
5,Cedar Rapids,Sat Aug 04 21:25:08 +0000 2018,0.0,IA,@colton4you @charliekirk11 @Acosta @realDonaldTrump Shut up troll
6,Butler,Sat Aug 04 21:30:49 +0000 2018,0.0,PA,@coltongreg24 I need one!
7,College Station,Sat Aug 04 21:41:56 +0000 2018,0.06666666666666667,TX,@coltonbuttnaked and I are taking a deep dive into straight white culture at the moment. It has been something
8,St Louis,Sat Aug 04 21:46:59 +0000 2018,0.2,MO,We are ready for @crowdermusic @coltondixon @swprophets @citizenway #joyfest https://t.co/sWr5LVf6wf
9,Jeffersonville,Sat Aug 04 21:54:28 +0000 2018,0.0,IN,@colton_roach Bones
10,Los Angeles,Sat Aug 04 11:47:53 +0000 2018,0.0,CA,"@colton__cc Miss you, Colton. Come visit me sometime soon! 🌅💜"
11,Manhattan,Sat Aug 04 17:00:26 +0000 2018,-0.3125,NY,@Colt3FIVE @Jason_Tartick I’m in the city today too! Not seeing @FrozenBroadway unfortunately but seeing other show… https://t.co/WQa7ExiseN
12,Chicago,Sat Aug 04 17:29:48 +0000 2018,0.0,IL,@sincerelycolton @gayawakenings omg cuties
13,Charlotte,Sat Aug 04 17:46:09 +0000 2018,0.2,NC,@Jason_Tartick @Colt3FIVE I wanna get in on this I’m also ready
14,Boston,Sat Aug 04 17:52:34 +0000 2018,0.0,MA,@grammalouise42 @jordan__kimball I feel like he is.
15,Boston,Sat Aug 04 17:52:46 +0000 2018,0.0,MA,@Edtechx @jordan__kimball 💯
16,Hadley,Sat Aug 04 16:16:12 +0000 2018,0.25,MA,@JoseRolon2610 @coc121461 @DayDegenza @colton_kennemur @NealHarris6 @Manny_HDU @KHall_HDU CONGRATS JOSE! First Andr… https://t.co/Km1HyTzZqc
17,Branson,Sat Aug 04 16:31:48 +0000 2018,0.325,MO,"These faces. jacob__green_ gabrielle_rose_green coltongreen3445 
They are more precious everyday. 
I love them. @ T… https://t.co/9pCqyXehT9"
18,Virginia Beach,Sat Aug 04 15:28:08 +0000 2018,0.39999999999999997,VA,I really do think @Jason_Tartick is the love of my life. How much better does it get than him??
19,Port St John,Sat Aug 04 15:39:31 +0000 2018,0.0,FL,@ScrewedHumans @granma726 @clovis1931 @joecolton4 @freddieforreal @EverydayMAGA @hane_1964 @ladieann @CrushTheLibs… https://t.co/qjb8xlNeUI
20,Los Angeles,Sat Aug 04 14:03:36 +0000 2018,0.0,CA,@colton__cc Yas. 🎉❤️ https://t.co/rr5Xfwz8Ro
21,Ooltewah,Sat Aug 04 14:24:39 +0000 2018,0.0,TN,@coltoncpowell  https://t.co/KWddJqwqv6
22,Hurst,Sat Aug 04 23:34:24 +0000 2018,0.0,TX,can i pls just marry colton from the bachelorette
23,College Station,Sat Aug 04 23:43:16 +0000 2018,0.2,TX,@dallym7 @coltonbuttnaked You really don’t.
24,College Station,Sat Aug 04 23:51:03 +0000 2018,0.4333333333333333,TX,"@dallym7 @coltonbuttnaked Honey, I wish. I’ll always stand up for strong women that stand up for themselves and get dismissed."
25,Queens,Sat Aug 04 23:51:27 +0000 2018,0.8,NY,@colton_hobbs LOL agreed
26,Edinburg,Sat Aug 04 18:05:23 +0000 2018,0.0,TX,@jayycolton @aconcesar96 @AdreanaGonzales See you soooooooon ❤️
27,Oklahoma City,Sat Aug 04 18:23:20 +0000 2018,0.0,OK,i  started cleaning coltons truck at 10:30. i just stopped because im only done with the front seat......
28,San Marcos,Sat Aug 04 18:24:04 +0000 2018,0.0,TX,@jayycolton @tiannaloya @aconcesar96 Thursday shenanigans ?😼😼😼
29,Chicago,Sat Aug 04 18:30:45 +0000 2018,0.25,IL,@juju_bear33 @jordan__kimball So funny
30,San Ramon,Sat Aug 04 18:37:22 +0000 2018,0.75,CA,@sincerelycolton @bwaylily have the most amazing time!!!
31,Manhattan,Sat Aug 04 20:05:42 +0000 2018,0.0,NY,@Colt3FIVE @Jason_Tartick Tonight??? See you there 👌🏻 https://t.co/rzRPRT1RSC
32,Minooka,Sat Aug 04 20:08:27 +0000 2018,0.0,IL,@BeezakaMrB @ScrewedHumans @granma726 @clovis1931 @joecolton4 @freddieforreal @EverydayMAGA @hane_1964 @ladieann… https://t.co/jKxoTNihhs
33,Houston,Sat Aug 04 20:27:30 +0000 2018,0.0,TX,@coltonsusername Goodwill is EV-ER-EE-THING
34,Houston,Sat Aug 04 20:44:12 +0000 2018,0.0,TX,"@coltonsusername In that case, Goodwill heard ya and was like “mmmm imma show dis him”"
35,Manhattan,Sat Aug 04 20:53:08 +0000 2018,0.0,NY,. @sincerelycolton I saw you! But I have to run to the pup! Come back tonight and we can chat!
36,Chicago,Sat Aug 04 22:18:20 +0000 2018,0.21428571428571427,IL,@sincerelycolton @ChristyAltomare @andthatsenough @bwaylily @worthybieber PURE
37,Seguin,Sat Aug 04 12:53:08 +0000 2018,0.0,TX,@colton_trent2 cause you woke up before 6 bud
0,The Colony,Sun Aug 05 21:17:41 +0000 2018,0.0,TX,I died @coltonwintters https://t.co/QYUJkP002A
1,Westport,Sun Aug 05 15:12:03 +0000 2018,0.0,CT,When I was younger I dreamed about my brother and future boyfriend to be close..now colton is off at a shooting rage with my brother 😪💛
2,Virginia Beach,Sun Aug 05 15:20:34 +0000 2018,-0.2875,VA,@servantcolton @duunk @DantRagee Don’t tag me in dumb shit Colton
3,Sayreville,Sun Aug 05 15:22:07 +0000 2018,0.16666666666666666,NJ,@PattiMurin @Colt3FIVE @Jason_Tartick Ok me next me next I’m on my way
4,La Crosse,Sun Aug 05 15:34:40 +0000 2018,0.0,WI,@Benji_Aliaga @colton_homan I’ll be home shortly
5,Nashville,Sun Aug 05 17:44:22 +0000 2018,-0.08333333333333334,TN,Anyone else find it weird that @thebachelorabc and @BacheloretteABC both start out with thirty something super aver… https://t.co/gGKIftSpKv
6,Manhattan,Sun Aug 05 17:53:32 +0000 2018,0.0,NY,"FROZEN ON BROADWAY 
coltonunderwood &amp; @jason_tartick hit up NYC
Styled by me 
.
.
.
.
.
.
.
.
.
#coltonunderwood… https://t.co/KIqcllachx"
7,Edison,Sun Aug 05 13:26:39 +0000 2018,0.4,NJ,@PattiMurin @Colt3FIVE @Jason_Tartick I am so happy this finally happened ⛄️ 🌹
8,Glendora,Sun Aug 05 13:34:58 +0000 2018,0.0,NJ,@Jason_Tartick @seattletimes Absofknlutely!!!
9,Scottsbluff,Sun Aug 05 16:08:21 +0000 2018,0.1,NE,@TanyaRad doesn’t @Jason_Tartick remind you of a young Al Pacino?!?!😳😳😛😍👏🏽👏🏽👏🏽
10,Santa Clarita,Sun Aug 05 18:04:29 +0000 2018,0.35,CA,@Colt3FIVE @Jason_Tartick Ah yes yes that like females that work out in full make up and lashes.... por que I say..… https://t.co/tOHQr2tK8c
11,Pittsfield,Sun Aug 05 18:28:17 +0000 2018,0.9,MI,Happy Birthday to our awesome Campus Pastor @PrRyanPeterson!
12,Miami,Sun Aug 05 18:56:57 +0000 2018,0.033333333333333354,FL,Ok not to be dramatic but @Jason_Tartick  😍🤤😍🤤😍🤤. That’s it. That’s my tweet. Oh and also #JasonforBachelor
13,Washington,Sun Aug 05 14:45:39 +0000 2018,0.6103515625,DC,@FrozenBroadway @Colt3FIVE @PattiMurin @BacheloretteABC @Jason_Tartick Alota pretty smiles in this pic !!!!
14,Rancho Cucamonga,Sun Aug 05 19:05:10 +0000 2018,0.0,CA,worship today was giving me colton church vibes man. sooooo gooooooood !!!!
15,Olathe,Sun Aug 05 19:26:09 +0000 2018,0.0,KS,@coltonraycolton @Katlynn_Lawler @aubreyhorn13
16,Bakersfield,Sun Aug 05 19:38:30 +0000 2018,0.0,CA,@Jason_Tartick @Colt3FIVE 😂
17,Audubon,Sun Aug 05 23:04:31 +0000 2018,0.0,NJ,I need a man that looks at me the way @Jason_Tartick looks at Buffalo wings and bleu cheese 😍
18,Ypsilanti,Sun Aug 05 23:05:01 +0000 2018,0.4,MI,Happy birthday @PrRyanPeterson! Thanks for being such an important part of conco💗🎉
19,Belle Chasse,Sun Aug 05 12:09:16 +0000 2018,0.0,LA,Why TF is @leodottavio not on bachelor in paradise? https://t.co/zZUb27Ep8A
0,Boston,Mon Aug 06 23:04:38 +0000 2018,0.1,MA,"If @Jason_Tartick is the next bachelor announced, I’m ready to submit my audition tape @BachelorABC"
1,Lowell,Mon Aug 06 23:24:39 +0000 2018,0.525,IN,@shrekshrek1 @colton_mashburn @conrad_brody That’s funny lol photo cred to @shrekshrek1
2,Spring,Mon Aug 06 23:51:21 +0000 2018,0.46875,TX,The finale of #thebachelorette comes on tonight and I’m excited to see who Becca picks!
3,Nashua,Mon Aug 06 23:57:36 +0000 2018,0.0,NH,#thebachelorette!!!
4,Richmond,Mon Aug 06 22:27:10 +0000 2018,0.06666666666666667,VA,"@BWhip324 @BacheloretteABC @balockaye_h Garrett is big, manly &amp; simple 😂 that’s what she wants. Blake is too clean… https://t.co/ky5O7oz5AX"
5,Hazlet,Mon Aug 06 22:44:05 +0000 2018,0.0,NJ,"really assholes. like my luck i'd be crying to illenium's set while jared, derek, colton and blake start moshing ar… https://t.co/svraf54BBL"
6,Shawnee,Mon Aug 06 15:55:03 +0000 2018,0.0,KS,Can I marry @balockaye_h if Becca doesn’t
7,Hastings,Mon Aug 06 20:13:23 +0000 2018,0.0,NE,@HastingsCollege @balockaye_h @BacheloretteABC Actually it should be... https://t.co/hP0wfzBX6e
8,Moore,Mon Aug 06 20:19:20 +0000 2018,0.016666666666666663,OK,@coltonlientz Absolutely not lol. Your bio pretty much sums up why I have to quit drinking.
9,Boston,Mon Aug 06 17:29:33 +0000 2018,0.0,MA,@still_wills @KennyLopez_TV @Jason_Tartick @Colt3FIVE @clayharbs82 @ChrisRandone @jordan__kimball @DavidRavitz  https://t.co/27ARPthkLr
10,Florence,Mon Aug 06 17:49:34 +0000 2018,-0.2,KY,@thatonecolton Young bored cuck
11,Frisco,Mon Aug 06 17:54:38 +0000 2018,0.19393939393939394,TX,"New half gallon hydranator bottles are in at @burnett_colton 

Love the the big lid on top for easier access to add… https://t.co/ELyhax8B4Z"
12,Ankeny,Mon Aug 06 17:58:48 +0000 2018,0.2,IA,The anticipation for #thebachelorette tonight is real https://t.co/mVUlzfijKp
13,Hazlet,Mon Aug 06 21:03:35 +0000 2018,0.0,NJ,Hope @thebkoof finds what she’s looking for..OH and hope she picks @balockaye_h #TheBachelerottefinale
